nose_x,nose_y,nose_z,nose_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,trunk_lateral_inclination,center_mass_x,center_mass_y,left_knee_angle,right_knee_angle,person_height,center_mass_velocity_x,center_mass_velocity_y,center_mass_acceleration_x,center_mass_acceleration_y,body_orientation,torso_leg_ratio,frame,timestamp
0.47352010011672974,0.35509157180786133,-0.6894815564155579,0.9995049238204956,0.5488959550857544,0.5336642861366272,-0.3209580183029175,0.9995530247688293,0.3884202837944031,0.504214346408844,-0.2795265018939972,0.9995001554489136,0.5064783692359924,0.9284855127334595,-0.0338364876806736,0.8005721569061279,0.4074628949165344,0.9120883345603943,0.03440733253955841,0.7931212782859802,0.49984049797058105,1.2405608892440796,-0.05038345605134964,0.0825822651386261,0.40076884627342224,1.2244895696640015,0.05771669000387192,0.07532081007957458,0.4920831620693207,1.5291130542755127,0.24877138435840607,0.020542534068226814,0.3984779119491577,1.522449254989624,0.3035009801387787,0.029749348759651184,0.5576701760292053,0.9317640662193298,-0.3468134105205536,0.6039256453514099,0.3630230724811554,0.881506621837616,-0.3626290559768677,0.5389180779457092,178.33198331113368,0.4569706320762634,0.9202869236469269,130.94115559594212,144.74019757616585,1.5178040682122498,0.0,0.0,0.0,0.0,-169.6009869643694,2.325805595581366,0,1762115328.717205
0.4727330803871155,0.35443177819252014,-0.6513153314590454,0.999527633190155,0.5488333106040955,0.5306220054626465,-0.28557834029197693,0.9995830059051514,0.3875829577445984,0.5010618567466736,-0.2533782422542572,0.9995080232620239,0.5072136521339417,0.9168994426727295,-0.025014806538820267,0.8123955726623535,0.409435898065567,0.9077625870704651,0.025686463341116905,0.8046492338180542,0.5055619478225708,1.2235302925109863,-0.08094480633735657,0.08802551031112671,0.4133829176425934,1.216612696647644,0.006357014179229736,0.07947889715433121,0.5012425184249878,1.502888798713684,0.21079616248607635,0.020099997520446777,0.41175442934036255,1.5103273391723633,0.2409835159778595,0.029399262741208076,0.5600024461746216,0.9165889024734497,-0.29554325342178345,0.6334560513496399,0.3625117540359497,0.8703547716140747,-0.2890617847442627,0.5594082474708557,178.57207287279672,0.45832477509975433,0.9123310148715973,123.42160767990654,137.78909314968868,1.44819290113679,0.02231309788053193,-0.13109469838338997,0.3676674681989691,-2.160132855912495,-169.6119727203506,3.3221834563869055,1,1762115328.7778933
0.47201570868492126,0.35397207736968994,-0.6514095664024353,0.9995437264442444,0.5487832427024841,0.5281193852424622,-0.2873147130012512,0.999609112739563,0.38717591762542725,0.49865514039993286,-0.2470017671585083,0.9995081424713135,0.5076838731765747,0.9116538763046265,-0.02343173697590828,0.8212799429893494,0.41037359833717346,0.9038063883781433,0.024133287370204926,0.8125393390655518,0.5069711804389954,1.2137690782546997,-0.09030105173587799,0.09125569462776184,0.4158099591732025,1.2094073295593262,0.004256441257894039,0.0820712298154831,0.5026140213012695,1.4905283451080322,0.19851921498775482,0.019630862399935722,0.4134767949581146,1.5008612871170044,0.2417275607585907,0.02899998612701893,0.5611505508422852,0.9116463661193848,-0.2965161204338074,0.6591241955757141,0.36129891872406006,0.850315272808075,-0.2717382311820984,0.574709951877594,178.69971641198734,0.4590287357568741,0.9077301323413849,121.29711952675201,137.08542340805482,1.436417652303256,0.01103743785279055,-0.07213749018728272,-0.1767916936076998,0.9243933092810191,-169.66732490809403,2.6749587356140854,2,1762115328.8416727
0.471524178981781,0.3538917899131775,-0.6378960609436035,0.9995687007904053,0.5480990409851074,0.5239325165748596,-0.2863454520702362,0.9996340870857239,0.38713473081588745,0.494705468416214,-0.26649588346481323,0.9994864463806152,0.5078333616256714,0.8946398496627808,-0.005950759164988995,0.8382652401924133,0.412393718957901,0.8909950256347656,0.006406334228813648,0.8297502994537354,0.5074654221534729,1.1713695526123047,-0.04614449292421341,0.13469542562961578,0.4156205654144287,1.1627756357192993,0.0508929118514061,0.10703729093074799,0.5039446353912354,1.4012706279754639,0.3749522566795349,0.026863424107432365,0.41822919249534607,1.3992120027542114,0.4536874294281006,0.03508319333195686,0.5651043653488159,0.8932545185089111,-0.16114208102226257,0.6867055296897888,0.36086905002593994,0.8300883769989014,-0.11902923882007599,0.5819036960601807,178.87912142602642,0.4601135402917862,0.8928174376487732,110.36835902467973,129.70906207597338,1.483952349147205,0.015131611766075258,-0.20801268727448077,0.0571083989463932,-1.8952822050370746,-169.708657544641,16.415831417712997,3,1762115328.913364
0.4710537791252136,0.3539656698703766,-0.6709784269332886,0.9995825290679932,0.5476787686347961,0.5137618780136108,-0.2899705767631531,0.9996576309204102,0.3889285922050476,0.486831933259964,-0.3055577278137207,0.9994895458221436,0.509115993976593,0.8805356621742249,0.006050118710845709,0.8531665802001953,0.416984885931015,0.8778513669967651,-0.005523425992578268,0.845129668712616,0.5085291266441345,1.1230735778808594,-0.032408177852630615,0.18000824749469757,0.421588271856308,1.121830701828003,-0.05266369506716728,0.15314561128616333,0.5035347938537598,1.3462319374084473,0.37015312910079956,0.03799234330654144,0.41950345039367676,1.3547255992889404,0.30818453431129456,0.04867035523056984,0.5687914490699768,0.8718360662460327,-0.15397725999355316,0.7146088480949402,0.36063307523727417,0.7878491878509521,-0.18142931163311005,0.6006927490234375,179.20566926013979,0.463050439953804,0.879193514585495,109.99158678994962,111.89298921954536,1.418987931329776,0.03701141447556208,-0.1716914846630191,0.27573378048876257,0.457727276654751,-170.37215566382767,1.483724341660213,4,1762115328.9927151
0.47105979919433594,0.35400649905204773,-0.5134439468383789,0.9996098279953003,0.5474942922592163,0.5082486867904663,-0.20019793510437012,0.999683141708374,0.39297011494636536,0.4824332296848297,-0.1904406100511551,0.9994872808456421,0.5120238065719604,0.875857949256897,0.0013579155784100294,0.866204023361206,0.42020392417907715,0.8743559122085571,-0.0009012574446387589,0.8586698770523071,0.5113464593887329,1.1469743251800537,-0.07440419495105743,0.20648902654647827,0.4237247407436371,1.1339069604873657,-0.06837616860866547,0.1762232929468155,0.5073381662368774,1.3868257999420166,0.2272387444972992,0.04106766730546951,0.42735886573791504,1.390440583229065,0.16655227541923523,0.05289875343441963,0.5743658542633057,0.868787407875061,-0.14655694365501404,0.7410987019538879,0.3605339825153351,0.7916275858879089,-0.13763396441936493,0.6231284141540527,179.37868538281828,0.4661138653755188,0.875106930732727,112.87717780380991,122.94841336185964,1.2550092869807743,0.03998909934611638,-0.05334512357186651,0.03886986615243602,1.544860324452215,-170.51551817901193,21.896261787779807,5,1762115329.0693216
0.47114700078964233,0.3545053005218506,-0.49976271390914917,0.9996305108070374,0.5475026965141296,0.5059250593185425,-0.21066470444202423,0.9997020959854126,0.3977140486240387,0.4814331829547882,-0.18813954293727875,0.9994957447052002,0.5136248469352722,0.8690625429153442,-0.0007978652720339596,0.8759081363677979,0.4226439893245697,0.865521252155304,0.0012092209653928876,0.8696918487548828,0.5111370086669922,1.135621190071106,-0.07370061427354813,0.24398019909858704,0.423489511013031,1.123403549194336,-0.08583612740039825,0.21864186227321625,0.506886899471283,1.3731693029403687,0.1911756694316864,0.057698480784893036,0.42507046461105347,1.3808181285858154,0.10752208530902863,0.07343068718910217,0.5760012269020081,0.8654378056526184,-0.17309820652008057,0.7651429176330566,0.3598721921443939,0.8034505248069763,-0.16578994691371918,0.6427898406982422,179.31392481301123,0.46813441812992096,0.8672918975353241,116.59387998658546,124.43617819743147,1.211137947863349,0.02844755966567084,-0.11002861602497399,-0.16249446493186348,-0.7980524290223172,-170.71376721863297,3.3498269011641795,6,1762115329.140349
0.47132229804992676,0.3546830415725708,-0.5384622812271118,0.9996516108512878,0.5475035309791565,0.5052576661109924,-0.23485830426216125,0.9997193217277527,0.39862948656082153,0.48158562183380127,-0.21612513065338135,0.9994811415672302,0.5143474340438843,0.8651840090751648,0.0016366008203476667,0.8856950402259827,0.4231188893318176,0.8628321886062622,-0.0012624665396288037,0.8798290491104126,0.5115488767623901,1.1298590898513794,-0.06638573855161667,0.28214579820632935,0.42540597915649414,1.125120997428894,-0.05362824723124504,0.2584614157676697,0.5070949792861938,1.3634413480758667,0.21872472763061523,0.07488849014043808,0.4240804612636566,1.3741459846496582,0.1631142646074295,0.0937541127204895,0.5767635703086853,0.8684151768684387,-0.1964692771434784,0.7867447137832642,0.35945218801498413,0.8038904070854187,-0.1954757422208786,0.6533219218254089,179.33005866608377,0.46873316168785095,0.8640080988407135,114.9176588540186,127.66927456343501,1.2491801398594264,0.008610883474372865,-0.04722624158220296,-0.28528291442946146,0.9031979068138289,-170.96519529536786,1.4990609757424322,7,1762115329.2098823
0.47154250741004944,0.3557910621166229,-0.5654669404029846,0.9996819496154785,0.5474374890327454,0.49829545617103577,-0.2640957534313202,0.9997442364692688,0.40460261702537537,0.47787970304489136,-0.2345602959394455,0.9995107650756836,0.5149484872817993,0.8378546237945557,0.0004950789152644575,0.8962634205818176,0.4282543659210205,0.835062563419342,-0.00014147424371913075,0.8907434940338135,0.5114310383796692,1.1248284578323364,-0.06803292036056519,0.3112998902797699,0.4277130663394928,1.1068172454833984,-0.04641037434339523,0.2853720784187317,0.5066958665847778,1.3594651222229004,0.2287638932466507,0.07695312798023224,0.42586851119995117,1.3613948822021484,0.19584611058235168,0.10021120309829712,0.5786669254302979,0.8491756916046143,-0.22779898345470428,0.807496964931488,0.358124703168869,0.8068289160728455,-0.21198324859142303,0.6813005208969116,179.273317639941,0.4716014266014099,0.8364585936069489,114.9033655654569,126.75771635722808,1.270533850459813,0.038267837886841426,-0.36756019123779715,0.39567737216629456,-4.273833841889276,-171.8656633376805,1.3426951533142317,8,1762115329.2848346
0.4734877645969391,0.35639408230781555,-0.6020680069923401,0.9997110962867737,0.547380805015564,0.49428069591522217,-0.3136013448238373,0.999764621257782,0.40945321321487427,0.47798916697502136,-0.2935486435890198,0.999541699886322,0.515156626701355,0.8178061842918396,0.002283311914652586,0.9061095118522644,0.43160977959632874,0.8143543004989624,-0.002036788733676076,0.9010953903198242,0.5072882175445557,1.0296181440353394,-0.04898839071393013,0.3420760929584503,0.43180546164512634,1.0739551782608032,0.010141253471374512,0.31772494316101074,0.5076495409011841,1.3055479526519775,0.25814464688301086,0.08133570104837418,0.4317263066768646,1.3058147430419922,0.26747027039527893,0.10901139676570892,0.58037269115448,0.845524787902832,-0.24426893889904022,0.8261244297027588,0.357930451631546,0.8099014163017273,-0.25249478220939636,0.7088811993598938,179.1259355624811,0.47338320314884186,0.816080242395401,118.30674686128197,134.70475510518168,1.2842002656736513,0.02919890015433003,-0.33395065346070446,-0.1486174053301431,0.5507769979355368,-173.26363297429808,35.42833173886666,9,1762115329.3458567
