,0,1,2,3,4
0,1.0,0.0,0.0,0.0,0.0
1,0.0,1.0,0.0,0.0,0.0
2,0.0,0.0,0.9945652173913043,0.0,0.005434782608695652
3,0.0,0.0,0.0,0.9850746268656716,0.014925373134328358
4,0.0,0.0,0.0,0.0,1.0
